Date,Time,Heart Rate (BPM),Quality
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,70,ACQUIRING
2/25/17,9:53,78,LOCKED
2/25/17,9:53,77,LOCKED
2/25/17,9:53,76,LOCKED
2/25/17,9:54,77,LOCKED
2/25/17,9:54,76,LOCKED
2/25/17,9:54,76,LOCKED
2/25/17,9:54,76,LOCKED
2/25/17,9:54,76,LOCKED
2/25/17,9:54,76,LOCKED
2/25/17,9:54,75,LOCKED
2/25/17,9:54,75,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,73,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,75,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,75,LOCKED
2/25/17,9:54,75,LOCKED
2/25/17,9:54,75,LOCKED
2/25/17,9:54,75,LOCKED
2/25/17,9:54,76,LOCKED
2/25/17,9:54,75,LOCKED
2/25/17,9:54,75,LOCKED
2/25/17,9:54,75,LOCKED
2/25/17,9:54,76,LOCKED
2/25/17,9:54,75,LOCKED
2/25/17,9:54,75,LOCKED
2/25/17,9:54,75,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:54,74,LOCKED
2/25/17,9:55,74,LOCKED
2/25/17,9:55,73,LOCKED
2/25/17,9:55,77,LOCKED
2/25/17,9:55,76,LOCKED
2/25/17,9:55,76,LOCKED
2/25/17,9:55,77,LOCKED
2/25/17,9:55,77,LOCKED
2/25/17,9:55,77,LOCKED
2/25/17,9:55,77,LOCKED
2/25/17,9:55,77,LOCKED
2/25/17,9:55,77,LOCKED
2/25/17,9:55,77,LOCKED
2/25/17,9:55,76,LOCKED
2/25/17,9:55,76,LOCKED
2/25/17,9:55,75,LOCKED
2/25/17,9:55,75,LOCKED
2/25/17,9:55,75,LOCKED
2/25/17,9:56,74,LOCKED
2/25/17,9:56,75,LOCKED
2/25/17,9:56,75,LOCKED
2/25/17,9:56,75,LOCKED
2/25/17,9:56,75,LOCKED
2/25/17,9:56,74,LOCKED
2/25/17,9:56,75,LOCKED
2/25/17,9:56,75,LOCKED
2/25/17,9:56,75,LOCKED
2/25/17,9:56,76,LOCKED
2/25/17,9:56,77,LOCKED
2/25/17,9:56,76,LOCKED
2/25/17,9:56,75,LOCKED
2/25/17,9:56,75,LOCKED
2/25/17,9:56,75,LOCKED
2/25/17,9:56,75,LOCKED
2/25/17,9:56,75,LOCKED
2/25/17,9:56,75,LOCKED
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,75,ACQUIRING
2/25/17,9:56,70,ACQUIRING
2/25/17,9:56,69,ACQUIRING
2/25/17,9:56,68,ACQUIRING
2/25/17,9:56,68,ACQUIRING
2/25/17,9:56,67,LOCKED
2/25/17,9:56,68,LOCKED
2/25/17,9:56,67,LOCKED
2/25/17,9:56,67,LOCKED
2/25/17,9:56,67,LOCKED
2/25/17,9:56,67,LOCKED
2/25/17,9:56,68,LOCKED
2/25/17,9:56,68,LOCKED
2/25/17,9:56,68,LOCKED
2/25/17,9:56,70,LOCKED
2/25/17,9:56,68,LOCKED
2/25/17,9:56,67,LOCKED
2/25/17,9:56,66,LOCKED
2/25/17,9:56,65,LOCKED
2/25/17,9:57,66,LOCKED
2/25/17,9:57,66,LOCKED
2/25/17,9:57,66,LOCKED
2/25/17,9:57,65,LOCKED
2/25/17,9:57,64,LOCKED
2/25/17,9:57,64,LOCKED
2/25/17,9:57,64,LOCKED
2/25/17,9:57,61,LOCKED
2/25/17,9:57,60,LOCKED
2/25/17,9:57,62,LOCKED
2/25/17,9:57,59,LOCKED
2/25/17,9:57,62,LOCKED
2/25/17,9:57,61,LOCKED
2/25/17,9:57,64,LOCKED
2/25/17,9:57,62,LOCKED
2/25/17,9:57,61,LOCKED
2/25/17,9:57,62,LOCKED
2/25/17,9:57,63,LOCKED
2/25/17,9:57,64,LOCKED
2/25/17,9:57,64,LOCKED
2/25/17,9:57,65,LOCKED
2/25/17,9:57,65,LOCKED
2/25/17,9:57,65,ACQUIRING
2/25/17,9:57,65,ACQUIRING
2/25/17,9:57,65,ACQUIRING
2/25/17,9:57,62,LOCKED
2/25/17,9:57,62,LOCKED
2/25/17,9:57,62,LOCKED
2/25/17,9:57,62,LOCKED
2/25/17,9:57,62,LOCKED
2/25/17,9:57,62,LOCKED
2/25/17,9:57,62,LOCKED
2/25/17,9:57,62,LOCKED
2/25/17,9:57,62,LOCKED
2/25/17,9:57,62,LOCKED
2/25/17,9:57,62,LOCKED
2/25/17,9:57,66,LOCKED
2/25/17,9:57,66,LOCKED
2/25/17,9:57,66,LOCKED
2/25/17,9:57,66,LOCKED
2/25/17,9:57,66,LOCKED
2/25/17,9:57,66,LOCKED
2/25/17,9:57,66,LOCKED
2/25/17,9:57,66,LOCKED
2/25/17,9:57,66,LOCKED
2/25/17,9:57,66,LOCKED
2/25/17,9:57,66,LOCKED
2/25/17,9:57,66,LOCKED
2/25/17,9:57,65,LOCKED
2/25/17,9:57,65,LOCKED
2/25/17,9:57,64,LOCKED
2/25/17,9:57,64,LOCKED
2/25/17,9:57,64,LOCKED
2/25/17,9:57,65,LOCKED
2/25/17,9:57,65,LOCKED
2/25/17,9:57,65,LOCKED
2/25/17,9:57,65,LOCKED
2/25/17,9:57,65,LOCKED
2/25/17,9:57,65,LOCKED
2/25/17,9:57,66,LOCKED
2/25/17,9:58,65,LOCKED
2/25/17,9:58,65,LOCKED
2/25/17,9:58,65,LOCKED
2/25/17,9:58,65,LOCKED
2/25/17,9:58,73,LOCKED
2/25/17,9:58,72,LOCKED
2/25/17,9:58,71,LOCKED
2/25/17,9:58,71,LOCKED
2/25/17,9:58,70,LOCKED
2/25/17,9:58,70,LOCKED
2/25/17,9:58,69,LOCKED
2/25/17,9:58,68,LOCKED
2/25/17,9:58,68,LOCKED
2/25/17,9:58,67,LOCKED
2/25/17,9:58,67,LOCKED
2/25/17,9:58,67,LOCKED
2/25/17,9:58,66,LOCKED
2/25/17,9:58,66,LOCKED
2/25/17,9:58,66,LOCKED
2/25/17,9:58,66,LOCKED
2/25/17,9:58,66,LOCKED
2/25/17,9:58,66,LOCKED
2/25/17,9:58,65,ACQUIRING
2/25/17,9:58,65,ACQUIRING
2/25/17,9:58,65,ACQUIRING
2/25/17,9:58,65,LOCKED
2/25/17,9:58,65,LOCKED
2/25/17,9:58,66,LOCKED
2/25/17,9:58,66,LOCKED
2/25/17,9:58,65,LOCKED
2/25/17,9:58,65,LOCKED
2/25/17,9:58,65,LOCKED
2/25/17,9:58,65,LOCKED
2/25/17,9:58,65,LOCKED
2/25/17,9:58,66,LOCKED
2/25/17,9:58,66,LOCKED
2/25/17,9:58,66,LOCKED
2/25/17,9:58,65,LOCKED
2/25/17,9:58,65,LOCKED
2/25/17,9:58,62,LOCKED
2/25/17,9:58,61,LOCKED
2/25/17,9:58,62,LOCKED
2/25/17,9:58,62,LOCKED
2/25/17,9:58,63,LOCKED
2/25/17,9:58,69,LOCKED
2/25/17,9:58,69,LOCKED
2/25/17,9:58,68,LOCKED
2/25/17,9:58,68,LOCKED
2/25/17,9:58,68,LOCKED
2/25/17,9:58,68,LOCKED
2/25/17,9:58,68,LOCKED
2/25/17,9:58,69,LOCKED
2/25/17,9:58,69,LOCKED
2/25/17,9:58,69,LOCKED
2/25/17,9:58,69,LOCKED
2/25/17,9:58,70,LOCKED
2/25/17,9:58,69,LOCKED
2/25/17,9:58,70,LOCKED
2/25/17,9:58,70,LOCKED
2/25/17,9:58,71,LOCKED
2/25/17,9:59,71,LOCKED
2/25/17,9:59,71,LOCKED
2/25/17,9:59,71,LOCKED
2/25/17,9:59,71,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,69,LOCKED
2/25/17,9:59,68,LOCKED
2/25/17,9:59,69,LOCKED
2/25/17,9:59,69,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,69,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,71,LOCKED
2/25/17,9:59,71,LOCKED
2/25/17,9:59,72,LOCKED
2/25/17,9:59,72,LOCKED
2/25/17,9:59,71,LOCKED
2/25/17,9:59,71,LOCKED
2/25/17,9:59,71,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,71,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,71,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,71,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,69,LOCKED
2/25/17,9:59,70,LOCKED
2/25/17,9:59,71,LOCKED
2/25/17,9:59,71,LOCKED
2/25/17,9:59,72,ACQUIRING
2/25/17,9:59,72,ACQUIRING
2/25/17,9:59,73,ACQUIRING
2/25/17,9:59,73,ACQUIRING
2/25/17,9:59,73,LOCKED
2/25/17,9:59,69,LOCKED
2/25/17,9:59,69,LOCKED
2/25/17,9:59,69,LOCKED
2/25/17,9:59,69,LOCKED
2/25/17,9:59,69,LOCKED
2/25/17,9:59,69,LOCKED
2/25/17,9:59,68,LOCKED
2/25/17,9:59,69,LOCKED
2/25/17,9:59,71,LOCKED
2/25/17,9:59,71,LOCKED
2/25/17,9:59,72,LOCKED
2/25/17,10:00,72,LOCKED
2/25/17,10:00,73,LOCKED
2/25/17,10:00,72,LOCKED
2/25/17,10:00,72,LOCKED
2/25/17,10:00,73,LOCKED
2/25/17,10:00,72,LOCKED
2/25/17,10:00,73,LOCKED
2/25/17,10:00,74,LOCKED
2/25/17,10:00,74,LOCKED
2/25/17,10:00,74,LOCKED
2/25/17,10:00,74,LOCKED
2/25/17,10:00,74,ACQUIRING
2/25/17,10:00,72,LOCKED
2/25/17,10:00,72,LOCKED
2/25/17,10:00,72,LOCKED
2/25/17,10:00,72,LOCKED
2/25/17,10:00,72,LOCKED
2/25/17,10:00,73,LOCKED
2/25/17,10:00,73,LOCKED
2/25/17,10:00,74,LOCKED
2/25/17,10:00,74,LOCKED
2/25/17,10:00,74,LOCKED
2/25/17,10:00,74,LOCKED
2/25/17,10:00,74,LOCKED
2/25/17,10:00,75,LOCKED
2/25/17,10:00,74,LOCKED
2/25/17,10:00,73,LOCKED
2/25/17,10:00,73,LOCKED
2/25/17,10:00,73,LOCKED
2/25/17,10:00,72,LOCKED
2/25/17,10:00,71,LOCKED
2/25/17,10:00,62,LOCKED
2/25/17,10:00,62,LOCKED
2/25/17,10:00,62,LOCKED
2/25/17,10:00,62,LOCKED
2/25/17,10:00,62,LOCKED
2/25/17,10:00,63,LOCKED
2/25/17,10:00,62,LOCKED
2/25/17,10:00,63,LOCKED
2/25/17,10:00,63,LOCKED
2/25/17,10:00,63,LOCKED
2/25/17,10:00,64,LOCKED
2/25/17,10:00,64,LOCKED
2/25/17,10:00,69,LOCKED
2/25/17,10:00,66,LOCKED
2/25/17,10:00,65,LOCKED
2/25/17,10:00,65,LOCKED
2/25/17,10:00,65,LOCKED
2/25/17,10:00,65,LOCKED
2/25/17,10:00,65,LOCKED
2/25/17,10:00,64,LOCKED
2/25/17,10:00,65,LOCKED
2/25/17,10:00,65,LOCKED
2/25/17,10:00,65,LOCKED
2/25/17,10:00,72,LOCKED
2/25/17,10:00,71,LOCKED
2/25/17,10:00,72,LOCKED
2/25/17,10:00,72,LOCKED
2/25/17,10:00,72,LOCKED
2/25/17,10:00,72,LOCKED
2/25/17,10:00,72,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,72,ACQUIRING
2/25/17,10:01,72,ACQUIRING
2/25/17,10:01,72,ACQUIRING
2/25/17,10:01,72,ACQUIRING
2/25/17,10:01,72,ACQUIRING
2/25/17,10:01,72,ACQUIRING
2/25/17,10:01,72,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,73,LOCKED
2/25/17,10:01,73,LOCKED
2/25/17,10:01,74,LOCKED
2/25/17,10:01,74,LOCKED
2/25/17,10:01,74,LOCKED
2/25/17,10:01,74,LOCKED
2/25/17,10:01,74,LOCKED
2/25/17,10:01,74,LOCKED
2/25/17,10:01,74,LOCKED
2/25/17,10:01,74,LOCKED
2/25/17,10:01,73,LOCKED
2/25/17,10:01,73,LOCKED
2/25/17,10:01,74,LOCKED
2/25/17,10:01,73,LOCKED
2/25/17,10:01,73,LOCKED
2/25/17,10:01,73,LOCKED
2/25/17,10:01,73,LOCKED
2/25/17,10:01,73,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,71,LOCKED
2/25/17,10:01,71,ACQUIRING
2/25/17,10:01,71,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,71,LOCKED
2/25/17,10:01,71,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,71,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,71,LOCKED
2/25/17,10:01,71,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,73,LOCKED
2/25/17,10:01,73,LOCKED
2/25/17,10:01,73,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:01,72,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,74,ACQUIRING
2/25/17,10:02,74,ACQUIRING
2/25/17,10:02,74,LOCKED
2/25/17,10:02,75,LOCKED
2/25/17,10:02,75,LOCKED
2/25/17,10:02,75,LOCKED
2/25/17,10:02,75,LOCKED
2/25/17,10:02,75,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,72,ACQUIRING
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,71,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,72,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:02,73,LOCKED
2/25/17,10:03,76,LOCKED
2/25/17,10:03,76,LOCKED
2/25/17,10:03,76,LOCKED
2/25/17,10:03,76,LOCKED
2/25/17,10:03,76,LOCKED
2/25/17,10:03,75,LOCKED
2/25/17,10:03,76,LOCKED
2/25/17,10:03,77,LOCKED
2/25/17,10:03,76,LOCKED
2/25/17,10:03,75,LOCKED
2/25/17,10:03,74,LOCKED
2/25/17,10:03,74,LOCKED
2/25/17,10:03,74,LOCKED
2/25/17,10:03,74,LOCKED
2/25/17,10:03,74,LOCKED
2/25/17,10:03,73,LOCKED
2/25/17,10:03,73,LOCKED
2/25/17,10:03,74,LOCKED
2/25/17,10:03,74,LOCKED
2/25/17,10:03,74,LOCKED
2/25/17,10:03,74,LOCKED
2/25/17,10:03,74,LOCKED
2/25/17,10:03,74,LOCKED
2/25/17,10:03,75,LOCKED
2/25/17,10:03,73,LOCKED
2/25/17,10:03,74,LOCKED
2/25/17,10:03,74,LOCKED
2/25/17,10:03,74,LOCKED
2/25/17,10:03,74,LOCKED
2/25/17,10:03,74,LOCKED
2/25/17,10:03,74,LOCKED
2/25/17,10:03,74,LOCKED
2/25/17,10:03,72,LOCKED
2/25/17,10:03,72,LOCKED
2/25/17,10:03,72,LOCKED
2/25/17,10:03,72,LOCKED
2/25/17,10:03,72,LOCKED
2/25/17,10:03,72,LOCKED
2/25/17,10:03,72,LOCKED
2/25/17,10:03,73,LOCKED
2/25/17,10:03,72,LOCKED
2/25/17,10:03,72,LOCKED
2/25/17,10:03,72,LOCKED
2/25/17,10:03,72,LOCKED
2/25/17,10:03,71,LOCKED
2/25/17,10:03,71,LOCKED
2/25/17,10:03,70,LOCKED
2/25/17,10:03,71,LOCKED
2/25/17,10:03,71,LOCKED
2/25/17,10:03,71,LOCKED
2/25/17,10:03,70,LOCKED
2/25/17,10:03,70,LOCKED
2/25/17,10:03,71,LOCKED
2/25/17,10:03,71,LOCKED
2/25/17,10:03,71,LOCKED
2/25/17,10:03,71,LOCKED
2/25/17,10:03,70,LOCKED
2/25/17,10:03,71,LOCKED
2/25/17,10:03,72,LOCKED
2/25/17,10:03,72,LOCKED
2/25/17,10:04,71,LOCKED
2/25/17,10:04,70,LOCKED
2/25/17,10:04,69,LOCKED
2/25/17,10:04,70,LOCKED
2/25/17,10:04,70,LOCKED
2/25/17,10:04,69,LOCKED
2/25/17,10:04,69,LOCKED
2/25/17,10:04,68,LOCKED
2/25/17,10:04,68,LOCKED
2/25/17,10:04,67,LOCKED
2/25/17,10:04,67,LOCKED
2/25/17,10:04,68,LOCKED
2/25/17,10:04,67,LOCKED
2/25/17,10:04,66,LOCKED
2/25/17,10:04,67,LOCKED
2/25/17,10:04,67,LOCKED
2/25/17,10:04,68,LOCKED
2/25/17,10:04,68,LOCKED
2/25/17,10:04,67,LOCKED
2/25/17,10:04,68,LOCKED
2/25/17,10:04,68,LOCKED
2/25/17,10:04,68,LOCKED
2/25/17,10:04,68,LOCKED
2/25/17,10:04,68,LOCKED
2/25/17,10:04,69,LOCKED
2/25/17,10:04,68,LOCKED
2/25/17,10:04,68,LOCKED
2/25/17,10:04,68,LOCKED
2/25/17,10:04,68,LOCKED
2/25/17,10:04,68,LOCKED
2/25/17,10:04,67,LOCKED
2/25/17,10:04,67,LOCKED
2/25/17,10:04,65,LOCKED
2/25/17,10:04,66,LOCKED
2/25/17,10:04,65,LOCKED
2/25/17,10:04,64,LOCKED
2/25/17,10:04,64,LOCKED
2/25/17,10:04,63,LOCKED
2/25/17,10:04,62,LOCKED
2/25/17,10:04,63,LOCKED
2/25/17,10:04,62,LOCKED
2/25/17,10:04,62,LOCKED
2/25/17,10:04,62,LOCKED
2/25/17,10:04,62,LOCKED
2/25/17,10:04,63,LOCKED
2/25/17,10:04,64,LOCKED
2/25/17,10:04,64,LOCKED
2/25/17,10:04,65,LOCKED
2/25/17,10:04,64,LOCKED
2/25/17,10:04,64,LOCKED
2/25/17,10:04,64,LOCKED
2/25/17,10:04,63,LOCKED
2/25/17,10:04,64,LOCKED
2/25/17,10:04,65,LOCKED
2/25/17,10:04,64,LOCKED
2/25/17,10:04,64,LOCKED
2/25/17,10:04,64,LOCKED
2/25/17,10:04,64,LOCKED
2/25/17,10:04,64,LOCKED
2/25/17,10:04,65,LOCKED
2/25/17,10:04,64,LOCKED
2/25/17,10:05,64,LOCKED
2/25/17,10:05,64,LOCKED
2/25/17,10:05,64,LOCKED
2/25/17,10:05,64,LOCKED
2/25/17,10:05,64,LOCKED
2/25/17,10:05,64,LOCKED
2/25/17,10:05,65,LOCKED
2/25/17,10:05,65,LOCKED
2/25/17,10:05,66,LOCKED
2/25/17,10:05,66,LOCKED
2/25/17,10:05,66,LOCKED
2/25/17,10:05,67,LOCKED
2/25/17,10:05,67,LOCKED
2/25/17,10:05,67,LOCKED
2/25/17,10:05,68,LOCKED
2/25/17,10:05,69,LOCKED
2/25/17,10:05,69,LOCKED
2/25/17,10:05,69,LOCKED
2/25/17,10:05,69,LOCKED
2/25/17,10:05,69,LOCKED
2/25/17,10:05,69,LOCKED
2/25/17,10:05,68,LOCKED
2/25/17,10:05,67,LOCKED
2/25/17,10:05,67,LOCKED
2/25/17,10:05,66,LOCKED
2/25/17,10:05,62,LOCKED
2/25/17,10:05,62,LOCKED
2/25/17,10:05,60,LOCKED
2/25/17,10:05,59,LOCKED
2/25/17,10:05,59,LOCKED
2/25/17,10:05,58,LOCKED
2/25/17,10:05,60,LOCKED
2/25/17,10:05,60,LOCKED
2/25/17,10:05,60,LOCKED
2/25/17,10:05,60,LOCKED
2/25/17,10:05,58,LOCKED
2/25/17,10:05,60,LOCKED
2/25/17,10:05,60,LOCKED
2/25/17,10:05,63,LOCKED
2/25/17,10:05,63,LOCKED
2/25/17,10:05,57,LOCKED
2/25/17,10:05,57,LOCKED
2/25/17,10:05,57,LOCKED
2/25/17,10:05,63,LOCKED
2/25/17,10:05,62,LOCKED
2/25/17,10:05,62,LOCKED
2/25/17,10:05,62,LOCKED
2/25/17,10:05,61,LOCKED
2/25/17,10:05,61,LOCKED
2/25/17,10:05,60,LOCKED
2/25/17,10:05,60,LOCKED
2/25/17,10:05,60,LOCKED
2/25/17,10:05,61,LOCKED
2/25/17,10:05,63,LOCKED
2/25/17,10:05,63,LOCKED
2/25/17,10:05,63,LOCKED
2/25/17,10:05,63,LOCKED
2/25/17,10:05,63,LOCKED
2/25/17,10:05,63,LOCKED
2/25/17,10:05,62,LOCKED
2/25/17,10:06,62,LOCKED
2/25/17,10:06,61,LOCKED
2/25/17,10:06,60,LOCKED
2/25/17,10:06,60,LOCKED
2/25/17,10:06,61,LOCKED
2/25/17,10:06,61,LOCKED
2/25/17,10:06,61,LOCKED
2/25/17,10:06,67,LOCKED
2/25/17,10:06,66,LOCKED
2/25/17,10:06,66,LOCKED
2/25/17,10:06,66,LOCKED
2/25/17,10:06,66,LOCKED
2/25/17,10:06,67,LOCKED
2/25/17,10:06,66,LOCKED
2/25/17,10:06,66,LOCKED
2/25/17,10:06,66,LOCKED
2/25/17,10:06,66,LOCKED
2/25/17,10:06,65,LOCKED
2/25/17,10:06,65,LOCKED
2/25/17,10:06,65,LOCKED
2/25/17,10:06,65,LOCKED
2/25/17,10:06,65,LOCKED
2/25/17,10:06,65,LOCKED
2/25/17,10:06,66,LOCKED
2/25/17,10:06,72,LOCKED
2/25/17,10:06,72,LOCKED
2/25/17,10:06,72,LOCKED
2/25/17,10:06,72,LOCKED
2/25/17,10:06,73,LOCKED
2/25/17,10:06,73,LOCKED
2/25/17,10:06,73,LOCKED
2/25/17,10:06,73,LOCKED
2/25/17,10:06,73,LOCKED
2/25/17,10:06,74,LOCKED
2/25/17,10:06,75,LOCKED
2/25/17,10:06,75,LOCKED
2/25/17,10:06,76,LOCKED
2/25/17,10:06,76,LOCKED
2/25/17,10:06,75,LOCKED
2/25/17,10:06,76,LOCKED
2/25/17,10:06,76,LOCKED
2/25/17,10:06,76,LOCKED
2/25/17,10:06,76,LOCKED
2/25/17,10:06,75,LOCKED
2/25/17,10:06,75,LOCKED
2/25/17,10:06,75,LOCKED
2/25/17,10:06,74,LOCKED
2/25/17,10:06,74,LOCKED
2/25/17,10:06,74,LOCKED
2/25/17,10:06,73,LOCKED
2/25/17,10:06,72,LOCKED
2/25/17,10:06,72,LOCKED
2/25/17,10:06,73,LOCKED
2/25/17,10:06,73,LOCKED
2/25/17,10:06,73,LOCKED
2/25/17,10:06,73,LOCKED
2/25/17,10:06,74,LOCKED
2/25/17,10:06,73,LOCKED
2/25/17,10:06,72,LOCKED
2/25/17,10:06,72,LOCKED
2/25/17,10:07,72,LOCKED
2/25/17,10:07,72,LOCKED
2/25/17,10:07,72,LOCKED
2/25/17,10:07,72,LOCKED
